product_id,website,img_path 1,product_name,clothes,gender,price,color,material,length,size,discount,sales,rate_num,rate_sco,product_path,shop_name
45,shopee,database/product/image048.png,"Korean Ulzzang solid color high-waisted long midi skirt, beautiful and fashionable high-waisted skirt",Skirts,Girl,45,Black,Cotton,Medium,M,,6.4,2.3,4.7,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-Midi-d%C3%A0i-L%C6%B0ng-cao-M%C3%A0u-tr%C6%A1n-Ulzzang-H%C3%A0n-Qu%E1%BB%91c-Ch%C3%A2n-v%C3%A1y-C%E1%BA%A1p-cao-Xinh-th%E1%BB%9Di-trang-i.167127271.13535708611?sp_atk=4f632732-b964-4863-8dbd-96def5410c21&xptdk=4f632732-b964-4863-8dbd-96def5410c21,SHEIN NUTI
46,shopee,database/product/image049.png,"Korean Ulzzang solid color high-waisted long midi skirt, beautiful and fashionable high-waisted skirt",Skirts,Girl,45,Beige,Cotton,Medium,M,,6.4,2.3,4.7,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-Midi-d%C3%A0i-L%C6%B0ng-cao-M%C3%A0u-tr%C6%A1n-Ulzzang-H%C3%A0n-Qu%E1%BB%91c-Ch%C3%A2n-v%C3%A1y-C%E1%BA%A1p-cao-Xinh-th%E1%BB%9Di-trang-i.167127271.13535708611?sp_atk=4f632732-b964-4863-8dbd-96def5410c21&xptdk=4f632732-b964-4863-8dbd-96def5410c22,SHEIN NUTI
47,shopee,database/product/image050.png,"Korean Ulzzang solid color high-waisted long midi skirt, beautiful and fashionable high-waisted skirt",Skirts,Girl,45,White,Cotton,Medium,M,,6.4,2.3,4.7,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-Midi-d%C3%A0i-L%C6%B0ng-cao-M%C3%A0u-tr%C6%A1n-Ulzzang-H%C3%A0n-Qu%E1%BB%91c-Ch%C3%A2n-v%C3%A1y-C%E1%BA%A1p-cao-Xinh-th%E1%BB%9Di-trang-i.167127271.13535708611?sp_atk=4f632732-b964-4863-8dbd-96def5410c21&xptdk=4f632732-b964-4863-8dbd-96def5410c23,SHEIN NUTI
48,shopee,database/product/image051.png,"Long skirt, midi skirt, vintage Korean style, light A-line silhouette, extremely flattering",Skirts,Girl,150,Beige,Other,Medium,"S, M, L, XL",,3.7,767,4.8,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-d%C3%A0i-ch%C3%A2n-v%C3%A1y-midi-phong-c%C3%A1ch-vintage-H%C3%A0n-Qu%E1%BB%91c-d%C3%A1ng-ch%E1%BB%AF-A-nh%E1%BA%B9-t%C3%B4n-d%C3%A1ng-c%E1%BB%B1c-%C4%91%E1%BB%89nh-i.186979045.16616964181?sp_atk=991043b5-254c-46ed-8c17-4a9ff92dd4d1&xptdk=991043b5-254c-46ed-8c17-4a9ff92dd4d1,KEN.CO SHOP
49,shopee,database/product/image052.png,"Long skirt, midi skirt, vintage Korean style, light A-line silhouette, extremely flattering",Skirts,Girl,150,Black,Other,Medium,"S, M, L, XL",,3.7,767,4.8,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-d%C3%A0i-ch%C3%A2n-v%C3%A1y-midi-phong-c%C3%A1ch-vintage-H%C3%A0n-Qu%E1%BB%91c-d%C3%A1ng-ch%E1%BB%AF-A-nh%E1%BA%B9-t%C3%B4n-d%C3%A1ng-c%E1%BB%B1c-%C4%91%E1%BB%89nh-i.186979045.16616964181?sp_atk=991043b5-254c-46ed-8c17-4a9ff92dd4d1&xptdk=991043b5-254c-46ed-8c17-4a9ff92dd4d2,KEN.CO SHOP
50,shopee,database/product/image053.png,"Long skirt, midi skirt, vintage Korean style, light A-line silhouette, extremely flattering",Skirts,Girl,150,White,Other,Medium,"S, M, L, XL",,3.7,767,4.8,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-d%C3%A0i-ch%C3%A2n-v%C3%A1y-midi-phong-c%C3%A1ch-vintage-H%C3%A0n-Qu%E1%BB%91c-d%C3%A1ng-ch%E1%BB%AF-A-nh%E1%BA%B9-t%C3%B4n-d%C3%A1ng-c%E1%BB%B1c-%C4%91%E1%BB%89nh-i.186979045.16616964181?sp_atk=991043b5-254c-46ed-8c17-4a9ff92dd4d1&xptdk=991043b5-254c-46ed-8c17-4a9ff92dd4d3,KEN.CO SHOP
51,shopee,database/product/image054.png,"Long skirt, midi skirt, vintage Korean style, light A-line silhouette, extremely flattering",Skirts,Girl,150,Blue,Other,Medium,"S, M, L, XL",,3.7,767,4.8,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-d%C3%A0i-ch%C3%A2n-v%C3%A1y-midi-phong-c%C3%A1ch-vintage-H%C3%A0n-Qu%E1%BB%91c-d%C3%A1ng-ch%E1%BB%AF-A-nh%E1%BA%B9-t%C3%B4n-d%C3%A1ng-c%E1%BB%B1c-%C4%91%E1%BB%89nh-i.186979045.16616964181?sp_atk=991043b5-254c-46ed-8c17-4a9ff92dd4d1&xptdk=991043b5-254c-46ed-8c17-4a9ff92dd4d4,KEN.CO SHOP
52,shopee,database/product/image055.png,HHVINTAGE long A-line women's skirt made of thick Khaki material V05,Skirts,Girl,450,Grey,Khaki,Long,"S,M",,340,63,4.8,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-n%E1%BB%AF-ch%E1%BB%AF-A-d%C3%A1ng-d%C3%A0i-HHVINTAGE-ch%E1%BA%A5t-li%E1%BB%87u-kaki-d%C3%A0y-d%E1%BA%B7n-V05-i.352265048.17094774784?sp_atk=3d12cf4d-4036-4aa3-912a-726ebe6d3848&xptdk=3d12cf4d-4036-4aa3-912a-726ebe6d3848,Hh.vintageshop
53,shopee,database/product/image056.png,HHVINTAGE long A-line women's skirt made of thick Khaki material V06,Skirts,Girl,450,Black,Khaki,Long,"S,M",,340,63,4.8,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-n%E1%BB%AF-ch%E1%BB%AF-A-d%C3%A1ng-d%C3%A0i-HHVINTAGE-ch%E1%BA%A5t-li%E1%BB%87u-kaki-d%C3%A0y-d%E1%BA%B7n-V05-i.352265048.17094774784?sp_atk=3d12cf4d-4036-4aa3-912a-726ebe6d3848&xptdk=3d12cf4d-4036-4aa3-912a-726ebe6d3849,Hh.vintageshop
54,shopee,database/product/image057.png,"Ullzang long skirt, MS09 khaki material with Korean style pants",Skirts,Girl,100,Black,Khaki,Long,"S, M, L, XL",,130,47,4.4,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-d%C3%A0i-ullzang-ch%E1%BA%A5t-kaki-MS09-c%C3%B3-qu%E1%BA%A7n-trong-phong-c%C3%A1ch-h%C3%A0n-i.16073832.18910538540?sp_atk=50b5654c-7743-4f42-bc77-44ebc7237b13&xptdk=50b5654c-7743-4f42-bc77-44ebc7237b13,IVY STORE77
55,shopee,database/product/image058.png,"Ullzang long skirt, MS09 khaki material with Korean style pants",Skirts,Girl,100,Green,Khaki,Long,"S, M, L, XL",,130,47,4.4,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-d%C3%A0i-ullzang-ch%E1%BA%A5t-kaki-MS09-c%C3%B3-qu%E1%BA%A7n-trong-phong-c%C3%A1ch-h%C3%A0n-i.16073832.18910538540?sp_atk=50b5654c-7743-4f42-bc77-44ebc7237b13&xptdk=50b5654c-7743-4f42-bc77-44ebc7237b14,IVY STORE77
56,shopee,database/product/image059.png,"Ullzang long skirt, MS09 khaki material with Korean style pants",Skirts,Girl,100,Beige,Khaki,Long,"S, M, L, XL",,130,47,4.4,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-d%C3%A0i-ullzang-ch%E1%BA%A5t-kaki-MS09-c%C3%B3-qu%E1%BA%A7n-trong-phong-c%C3%A1ch-h%C3%A0n-i.16073832.18910538540?sp_atk=50b5654c-7743-4f42-bc77-44ebc7237b13&xptdk=50b5654c-7743-4f42-bc77-44ebc7237b15,IVY STORE77
57,shopee,database/product/image060.png,"Very pretty small pleated skirt with large flare, beautiful multi-colored basic skirt 21ROOM",Skirts,Girl,200,White,Other,Short,"S, M, L",,33,8,"5,0",https://shopee.vn/V15-Video-Th%E1%BA%ADt-Ch%C3%A2n-V%C3%A1y-X%E1%BA%BFp-Ly-Nh%E1%BB%8F-D%C3%A1ng-X%C3%B2e-B%E1%BA%A3ng-To-C%E1%BB%B1c-Xinh-Ch%C3%A2n-V%C3%A1y-Basic-Nhi%E1%BB%81u-M%C3%A0u-Ch%E1%BA%A5t-%C4%90%E1%BA%B9p-21ROOM-i.11528093.18586285596?sp_atk=1b35aff8-c3c4-45d1-9990-eab63225a46a&xptdk=1b35aff8-c3c4-45d1-9990-eab63225a46a,21room.sg
58,shopee,database/product/image061.png,"Very pretty small pleated skirt with large flare, beautiful multi-colored basic skirt 21ROOM",Skirts,Girl,200,Black,Other,Short,"S, M, L",,33,8,"5,0",https://shopee.vn/V15-Video-Th%E1%BA%ADt-Ch%C3%A2n-V%C3%A1y-X%E1%BA%BFp-Ly-Nh%E1%BB%8F-D%C3%A1ng-X%C3%B2e-B%E1%BA%A3ng-To-C%E1%BB%B1c-Xinh-Ch%C3%A2n-V%C3%A1y-Basic-Nhi%E1%BB%81u-M%C3%A0u-Ch%E1%BA%A5t-%C4%90%E1%BA%B9p-21ROOM-i.11528093.18586285596?sp_atk=1b35aff8-c3c4-45d1-9990-eab63225a46a&xptdk=1b35aff8-c3c4-45d1-9990-eab63225a46a,21room.sg
59,shopee,database/product/image062.png,BLAZE SKIRT tennis pleated skirt with short flared shape and inner panty lining,Skirts,Girl,220,White,Other,Short,"S, M, L",,2.4,602,4.9,https://shopee.vn/MORSELA%C2%AE-ch%C3%ADnh-h%C3%A3ng-Ch%C3%A2n-v%C3%A1y-x%E1%BA%BFp-ly-tennis-BLAZE-SKIRT-d%C3%A1ng-x%C3%B2e-ng%E1%BA%AFn-k%C3%A8m-l%C3%B3t-qu%E1%BA%A7n-trong-i.140991354.19831430306?sp_atk=ab3fe791-8856-475c-b006-36eae49b869b&xptdk=ab3fe791-8856-475c-b006-36eae49b869b,MORSELA
60,shopee,database/product/image063.png,BLAZE SKIRT tennis pleated skirt with short flared shape and inner panty lining,Skirts,Girl,220,Black,Other,Short,"S, M, L",,2.4,602,4.9,https://shopee.vn/MORSELA%C2%AE-ch%C3%ADnh-h%C3%A3ng-Ch%C3%A2n-v%C3%A1y-x%E1%BA%BFp-ly-tennis-BLAZE-SKIRT-d%C3%A1ng-x%C3%B2e-ng%E1%BA%AFn-k%C3%A8m-l%C3%B3t-qu%E1%BA%A7n-trong-i.140991354.19831430306?sp_atk=ab3fe791-8856-475c-b006-36eae49b869b&xptdk=ab3fe791-8856-475c-b006-36eae49b869b,MORSELA
61,shopee,database/product/image064.png,BLAZE SKIRT tennis pleated skirt with short flared shape and inner panty lining,Skirts,Girl,220,Brown,Other,Short,"S, M, L",,2.4,602,4.9,https://shopee.vn/MORSELA%C2%AE-ch%C3%ADnh-h%C3%A3ng-Ch%C3%A2n-v%C3%A1y-x%E1%BA%BFp-ly-tennis-BLAZE-SKIRT-d%C3%A1ng-x%C3%B2e-ng%E1%BA%AFn-k%C3%A8m-l%C3%B3t-qu%E1%BA%A7n-trong-i.140991354.19831430306?sp_atk=ab3fe791-8856-475c-b006-36eae49b869b&xptdk=ab3fe791-8856-475c-b006-36eae49b869b,MORSELA
62,shopee,database/product/image064.png,BLAZE SKIRT tennis pleated skirt with short flared shape and inner panty lining,Skirts,Girl,220,Grey,Other,Short,"S, M, L",,2.4,602,4.9,https://shopee.vn/MORSELA%C2%AE-ch%C3%ADnh-h%C3%A3ng-Ch%C3%A2n-v%C3%A1y-x%E1%BA%BFp-ly-tennis-BLAZE-SKIRT-d%C3%A1ng-x%C3%B2e-ng%E1%BA%AFn-k%C3%A8m-l%C3%B3t-qu%E1%BA%A7n-trong-i.140991354.19831430306?sp_atk=ab3fe791-8856-475c-b006-36eae49b869b&xptdk=ab3fe791-8856-475c-b006-36eae49b869b,MORSELA
63,shopee,database/product/image065.png,Short A-line skirt comes with UN-LP-KX khaki belt for a great look (with protective pants) Korean style women - Thien Yet,Skirts,Girl,106,Black,Khaki,Short,"S, M, L",,1.5,413,4.6,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-CH%E1%BB%AE-A-ng%E1%BA%AFnT%E1%BA%B6NG-K%C3%88M-TH%E1%BA%AET-L%C6%AFNG-ch%E1%BA%A5t-KAKI-UN-LP-KX-l%C3%AAn-d%C3%A1ng-c%E1%BB%B1c-%C4%91%E1%BB%89nh-(c%C3%B3-qu%E1%BA%A7n-b%E1%BA%A3o-h%E1%BB%99)-N%E1%BB%AF-ki%E1%BB%83u-h%C3%A0n-qu%E1%BB%91c-Thi%C3%AAn-Y%E1%BA%BFt-i.10086721.21252294049?sp_atk=5f024a19-002a-414c-9573-870a3019ca5e&xptdk=5f024a19-002a-414c-9573-870a3019ca5e,THIEN YET WHOLESALE (=ODD)
64,shopee,database/product/image066.png,Short A-line skirt comes with UN-LP-KX khaki belt for a great look (with protective pants) Korean style women - Thien Yet,Skirts,Girl,106,White,Khaki,Short,"S, M, L",,1.5,413,4.6,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-CH%E1%BB%AE-A-ng%E1%BA%AFnT%E1%BA%B6NG-K%C3%88M-TH%E1%BA%AET-L%C6%AFNG-ch%E1%BA%A5t-KAKI-UN-LP-KX-l%C3%AAn-d%C3%A1ng-c%E1%BB%B1c-%C4%91%E1%BB%89nh-(c%C3%B3-qu%E1%BA%A7n-b%E1%BA%A3o-h%E1%BB%99)-N%E1%BB%AF-ki%E1%BB%83u-h%C3%A0n-qu%E1%BB%91c-Thi%C3%AAn-Y%E1%BA%BFt-i.10086721.21252294049?sp_atk=5f024a19-002a-414c-9573-870a3019ca5e&xptdk=5f024a19-002a-414c-9573-870a3019ca5e,THIEN YET WHOLESALE (=ODD)
65,shopee,database/product/image067.png,Short A-line skirt comes with UN-LP-KX khaki belt for a great look (with protective pants) Korean style women - Thien Yet,Skirts,Girl,106,Pink,Khaki,Short,"S, M, L",,1.5,413,4.6,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-CH%E1%BB%AE-A-ng%E1%BA%AFnT%E1%BA%B6NG-K%C3%88M-TH%E1%BA%AET-L%C6%AFNG-ch%E1%BA%A5t-KAKI-UN-LP-KX-l%C3%AAn-d%C3%A1ng-c%E1%BB%B1c-%C4%91%E1%BB%89nh-(c%C3%B3-qu%E1%BA%A7n-b%E1%BA%A3o-h%E1%BB%99)-N%E1%BB%AF-ki%E1%BB%83u-h%C3%A0n-qu%E1%BB%91c-Thi%C3%AAn-Y%E1%BA%BFt-i.10086721.21252294049?sp_atk=5f024a19-002a-414c-9573-870a3019ca5e&xptdk=5f024a19-002a-414c-9573-870a3019ca5e,THIEN YET WHOLESALE (=ODD)
66,shopee,database/product/image068.png,Cute A-line floral mini skirt MOOLYS MK001,Skirts,Girl,179,Black,Silk,Short,M,,499,122,4.9,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-hoa-nh%C3%AD-d%C3%A1ng-ch%E1%BB%AF-A-d%E1%BB%85-th%C6%B0%C6%A1ng-MOOLYS-MK001-i.736288514.21591318853?sp_atk=3cbd01e5-e6c2-483e-b95f-92fc42fc8501&xptdk=3cbd01e5-e6c2-483e-b95f-92fc42fc8501,Moolys Official
67,shopee,database/product/image069.png,Cute A-line floral mini skirt MOOLYS MK002,Skirts,Girl,179,Blue,Silk,Short,M,,499,122,4.9,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-hoa-nh%C3%AD-d%C3%A1ng-ch%E1%BB%AF-A-d%E1%BB%85-th%C6%B0%C6%A1ng-MOOLYS-MK001-i.736288514.21591318853?sp_atk=3cbd01e5-e6c2-483e-b95f-92fc42fc8501&xptdk=3cbd01e5-e6c2-483e-b95f-92fc42fc8502,Moolys Official
68,shopee,database/product/image070.png,Skirt with feathers - EDINI - V446,Skirts,Girl,450,White,"Cotton, Feather",Short,"S, M, L",,27,5,"5,0",https://shopee.vn/Ch%C3%A2n-V%C3%A1y-%C4%90%C3%ADnh-L%C3%B4ng-V%C5%A9-EDINI-V446-i.264571669.22442417943?sp_atk=847a15aa-3c19-4aa2-a2eb-3aa9550ba5a4&xptdk=847a15aa-3c19-4aa2-a2eb-3aa9550ba5a4,EDINI
69,shopee,database/product/image071.png,ARIEL body hugging short skirt with thigh slit in A-line form embroidered with sexy style logo and inner protective pants,Skirts,Girl,369,Black,Umi Korea,Short,"S, M, L",,338,96,"5,0",https://shopee.vn/MORSELA%C2%AE-ch%C3%ADnh-h%C3%A3ng-Ch%C3%A2n-v%C3%A1y-ng%E1%BA%AFn-%C3%B4m-body-ARIEL-x%E1%BA%BB-t%C3%A0-%C4%91%C3%B9i-form-ch%E1%BB%AF-A-th%C3%AAu-logo-phong-c%C3%A1ch-sexy-k%C3%A8m-qu%E1%BA%A7n-b%E1%BA%A3o-h%E1%BB%99-trong-i.140991354.17487053175?sp_atk=0a25c818-2d00-4ea3-b502-30a3fa877e99&xptdk=0a25c818-2d00-4ea3-b502-30a3fa877e99,MORSELA
70,shopee,database/product/image072.png,TIELA - FleurFall Skirt,Skirts,Girl,229,White,Khaki,Short,"S, M, L, XL",,678,177,4.9,https://shopee.vn/TIELA-Ch%C3%A2n-v%C3%A1y-hoa-r%C6%A1i-FleurFall-Skirt-i.102266259.9077425488?sp_atk=6505a036-015f-496c-add8-8d1c9d3c3ee9&xptdk=6505a036-015f-496c-add8-8d1c9d3c3ee9,Tiela
71,shopee,database/product/image073.png,TIELA - FleurFall Skirt,Skirts,Girl,229,Black,Khaki,Short,"S, M, L, XL",,678,177,4.9,https://shopee.vn/TIELA-Ch%C3%A2n-v%C3%A1y-hoa-r%C6%A1i-FleurFall-Skirt-i.102266259.9077425488?sp_atk=6505a036-015f-496c-add8-8d1c9d3c3ee9&xptdk=6505a036-015f-496c-add8-8d1c9d3c3ee10,Tiela
72,shopee,database/product/image074.png,"Lyihome long slit skirt with standard form, thick, soft and airy",Skirts,Girl,120,Brown,Khaki,Long,"S, M, L",,769,205,4.6,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-x%E1%BA%BB-t%C3%A0-d%C3%A0i-Lyihome-form-chu%E1%BA%A9n-ch%E1%BA%A5t-d%C3%A0y-d%E1%BA%B7n-m%E1%BB%81m-m%E1%BB%8Bn-tho%C3%A1ng-m%C3%A1t-i.748228740.18555577675?sp_atk=b57fe1b7-9887-40c0-9efb-ed921df4ac8c&xptdk=b57fe1b7-9887-40c0-9efb-ed921df4ac8c,Lylihome.20
73,shopee,database/product/image075.png,"Lyihome long slit skirt with standard form, thick, soft and airy",Skirts,Girl,120,Black,Khaki,Long,"S, M, L",,769,205,4.6,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-x%E1%BA%BB-t%C3%A0-d%C3%A0i-Lyihome-form-chu%E1%BA%A9n-ch%E1%BA%A5t-d%C3%A0y-d%E1%BA%B7n-m%E1%BB%81m-m%E1%BB%8Bn-tho%C3%A1ng-m%C3%A1t-i.748228740.18555577675?sp_atk=b57fe1b7-9887-40c0-9efb-ed921df4ac8c&xptdk=b57fe1b7-9887-40c0-9efb-ed921df4ac8c,Lylihome.20
74,shopee,database/product/image076.png,"Lyihome long slit skirt with standard form, thick, soft and airy",Skirts,Girl,120,White,Khaki,Short,"S, M, L",,769,205,4.6,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-x%E1%BA%BB-t%C3%A0-d%C3%A0i-Lyihome-form-chu%E1%BA%A9n-ch%E1%BA%A5t-d%C3%A0y-d%E1%BA%B7n-m%E1%BB%81m-m%E1%BB%8Bn-tho%C3%A1ng-m%C3%A1t-i.748228740.18555577675?sp_atk=b57fe1b7-9887-40c0-9efb-ed921df4ac8c&xptdk=b57fe1b7-9887-40c0-9efb-ed921df4ac8c,Lylihome.20
75,shopee,database/product/image077.png,TOPTIFY long slim skirt made of thick ribbed elastic material with slit design Aya Skirt VT08,Skirts,Girl,210,Brown,Cotton,Short,"S, M",,761,168,4.9,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-d%C3%A1ng-d%C3%A0i-%C3%B4m-TOPTIFY-ch%E1%BA%A5t-li%E1%BB%87u-thun-bo-g%C3%A2n-d%C3%A0y-d%E1%BA%B7n-ki%E1%BB%83u-d%C3%A1ng-x%E1%BA%BB-t%C3%A0-Aya-Skirts-VT08-i.408175384.18926114039?sp_atk=70aac32b-311b-4496-b2f2-0d7c49a4ed64&xptdk=70aac32b-311b-4496-b2f2-0d7c49a4ed64,TOPTIFY Official Store
76,shopee,database/product/image078.png,TOPTIFY long slim skirt made of thick ribbed elastic material with slit design Aya Skirt VT09,Skirts,Girl,210,Black,Cotton,Short,"S, M",,761,168,4.9,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-d%C3%A1ng-d%C3%A0i-%C3%B4m-TOPTIFY-ch%E1%BA%A5t-li%E1%BB%87u-thun-bo-g%C3%A2n-d%C3%A0y-d%E1%BA%B7n-ki%E1%BB%83u-d%C3%A1ng-x%E1%BA%BB-t%C3%A0-Aya-Skirts-VT08-i.408175384.18926114039?sp_atk=70aac32b-311b-4496-b2f2-0d7c49a4ed64&xptdk=70aac32b-311b-4496-b2f2-0d7c49a4ed65,TOPTIFY Official Store
77,shopee,database/product/image079.png,Young and dynamic fashion long jean skirt Bronya Mieu Est.2013,Skirts,Girl,310,Black,Jean,Long,"S, M, L",,25,4,4.8,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-jeans-d%C3%A0i-th%E1%BB%9Di-trang-tr%E1%BA%BB-trung-n%C4%83ng-%C4%91%E1%BB%99ng-Bronya-Mi%E1%BB%81u-Est.2013-i.1511631.21690036930?sp_atk=08377bca-3616-43c4-9c9e-9364cbf9e59b&xptdk=08377bca-3616-43c4-9c9e-9364cbf9e59b,Mieu Fashionista
78,shopee,database/product/image080.png,Young and dynamic fashion long jean skirt Bronya Mieu Est.2014,Skirts,Girl,310,Blue,Jean,Long,"S, M, L",,25,4,4.8,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-jeans-d%C3%A0i-th%E1%BB%9Di-trang-tr%E1%BA%BB-trung-n%C4%83ng-%C4%91%E1%BB%99ng-Bronya-Mi%E1%BB%81u-Est.2013-i.1511631.21690036930?sp_atk=08377bca-3616-43c4-9c9e-9364cbf9e59b&xptdk=08377bca-3616-43c4-9c9e-9364cbf9e59b,Mieu Fashionista
79,shopee,database/product/image081.png,"KIOBI - Mira Denim mini skirt with box pleated form, flared shape, high waist, lined pants, navy blue denim fabric - KIV234145J",Skirts,Girl,450,Navy,Other,Short,"S, M, L",,79,19,4.8,https://shopee.vn/KIOBI-Ch%C3%A2n-v%C3%A1y-Mira-Denim-form-mini-x%E1%BA%BFp-li-h%E1%BB%99p-d%C3%A1ng-x%C3%B2e-eo-l%C6%B0ng-cao-c%C3%B3-l%C3%B3t-qu%E1%BA%A7n-v%E1%BA%A3i-jean-xanh-navy-KIV234145J-i.20480415.21588361457?sp_atk=5eabe0be-0a88-4994-b377-ff245a9dd69a&xptdk=5eabe0be-0a88-4994-b377-ff245a9dd69a,KIOBI CLOTHING
80,shopee,database/product/image082.png,Ella Skirt - Lace pleated skirt with Remmus protective pants for women,Skirts,Girl,355,Black,Other,Short,"S, M, L",,186,36,4.9,https://shopee.vn/Ella-Skirt-Ch%C3%A2n-v%C3%A1y-x%E1%BA%BFp-ly-ph%E1%BB%91i-ren-c%C3%B3-qu%E1%BA%A7n-b%E1%BA%A3o-h%E1%BB%99-Remmus-cho-n%E1%BB%AF-i.35833517.22084171202?sp_atk=0bdb3143-d0d2-4ac9-8cf0-3d7c51709b61&xptdk=0bdb3143-d0d2-4ac9-8cf0-3d7c51709b61,remmus.n
81,shopee,database/product/image083.png,Nona skirt with long slits and feminine form Mieu Est.2013,Skirts,Girl,290,Violet,Other,Long,"S, M, L",,148,35,4.8,https://shopee.vn/V%C3%A1y-nona-skirt-x%E1%BA%BB-t%C3%A0-form-d%C3%A0i-th%C6%B0%E1%BB%9Bt-tha-n%E1%BB%AF-t%C3%ADnh-Mi%E1%BB%81u-Est.2013-i.1511631.21452969552?sp_atk=7db2c276-2cf7-4662-b79c-b2747f7a2ce3&xptdk=7db2c276-2cf7-4662-b79c-b2747f7a2ce3,Mieu Fashionista
82,shopee,database/product/image084.png,Nona skirt with long slits and feminine form Mieu Est.2014,Skirts,Girl,290,Blue,Other,Long,"S, M, L",,148,35,4.8,https://shopee.vn/V%C3%A1y-nona-skirt-x%E1%BA%BB-t%C3%A0-form-d%C3%A0i-th%C6%B0%E1%BB%9Bt-tha-n%E1%BB%AF-t%C3%ADnh-Mi%E1%BB%81u-Est.2013-i.1511631.21452969552?sp_atk=7db2c276-2cf7-4662-b79c-b2747f7a2ce3&xptdk=7db2c276-2cf7-4662-b79c-b2747f7a2ce4,Mieu Fashionista
83,shopee,database/product/image085.png,Nona skirt with long slits and feminine form Mieu Est.2015,Skirts,Girl,290,Green,Other,Long,"S, M, L",,148,35,4.8,https://shopee.vn/V%C3%A1y-nona-skirt-x%E1%BA%BB-t%C3%A0-form-d%C3%A0i-th%C6%B0%E1%BB%9Bt-tha-n%E1%BB%AF-t%C3%ADnh-Mi%E1%BB%81u-Est.2013-i.1511631.21452969552?sp_atk=7db2c276-2cf7-4662-b79c-b2747f7a2ce3&xptdk=7db2c276-2cf7-4662-b79c-b2747f7a2ce5,Mieu Fashionista
84,shopee,database/product/image086.png,Short white skirt with plain patterns | SOFIA SKIRT - CLÉLIE,Skirts,Girl,395,White,Cotton,Short,"S, M, L, XS",,513,187,"5,0",https://shopee.vn/Ch%C3%A2n-v%C3%A1y-ng%E1%BA%AFn-m%C3%A0u-tr%E1%BA%AFng-h%E1%BB%8Da-ti%E1%BA%BFt-tr%C6%A1n-SOFIA-SKIRT-CL%C3%89LIE-i.641452078.9298318830?sp_atk=8a9235c9-859a-4444-9a65-bad1283be805&xptdk=8a9235c9-859a-4444-9a65-bad1283be805,CLÉLIE OFFICIAL
85,shopee,database/product/image087.png,Long silk skirt | ANA SKIRT - CLÉLIE,Skirts,Girl,385,White,Silk,Short,"S, M, L",,556,126,4.8,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-l%E1%BB%A5a-d%C3%A0i-LANA-SKIRT-CL%C3%89LIE-i.641452078.23233672136?sp_atk=a265a324-2139-469d-9885-10b5bac4e497&xptdk=a265a324-2139-469d-9885-10b5bac4e497,CLÉLIE OFFICIAL
86,shopee,database/product/image088.png,Long silk skirt | ANA SKIRT - CLÉLIE,Skirts,Girl,385,Black,Silk,Short,"S, M, L",,556,126,4.8,https://shopee.vn/Ch%C3%A2n-v%C3%A1y-l%E1%BB%A5a-d%C3%A0i-LANA-SKIRT-CL%C3%89LIE-i.641452078.23233672136?sp_atk=a265a324-2139-469d-9885-10b5bac4e497&xptdk=a265a324-2139-469d-9885-10b5bac4e498,CLÉLIE OFFICIAL
87,shopee,database/product/image089.png,"MINA party dress designed with 2 straps made of high-quality, luxurious brocade material, suitable for parties, going out, and dating - MN186",Dresses,Girl,430,Black,Brocade,Short,"S, M, L, XS",,316,98,4.7,https://shopee.vn/%C4%90%E1%BA%A7m-d%E1%BB%B1-ti%E1%BB%87c-MINA-thi%E1%BA%BFt-k%E1%BA%BF-2-d%C3%A2y-ch%E1%BA%A5t-li%E1%BB%87u-g%E1%BA%A5m-cao-c%E1%BA%A5p-sang-tr%E1%BB%8Dng-ph%C3%B9-h%E1%BB%A3p-d%E1%BB%B1-ti%E1%BB%87c-%C4%91i-ch%C6%A1i-h%E1%BA%B9n-h%C3%B2-MN186-i.64128249.16672776133?sp_atk=09ba707b-80b4-4e67-8a43-a6cacd875042&xptdk=09ba707b-80b4-4e67-8a43-a6cacd875042,Mina Dress
